COLUMN:                                    1                             2                3               4          5            6             7                             8                9              10           11           12             13            14             15             16             17            18            19             20            21            22           23             24            25            26           27             28            29            30            31            32               33          34                35              36
DESCRIPTION:                        FILENAME                    EVENT_TIME             EVLO            EVLA    MAG_VAL     MAG_TYPE          EVDP               SEISMOGRAM_TIME             STLO            STLA         STDP         OCDP       1D_GCARC 1D*_GCARC_adj      1D*_GCARC   3D_GCARC_adj       3D_GCARC  OBS_TRAVTIME  OBS_ARVLTIME    1D_TRAVTIME   1D_ARVLTIME       1D_TRES 1D*_TIME_adj   1D*_TRAVTIME  1D*_ARVLTIME      1D*_TRES  3D_TIME_adj    3D_TRAVTIME   3D_ARVLTIME       3D_TRES      2STD_ERR           SNR       MAX_COUNTS    MAX_TIME           NEIC_ID         IRIS_ID
20180930T105814.20_5BB55830.MER.DET.WLT5.sac        2018-09-30T10:52:24.24        -178.0788        -18.3465        6.7          mww        564130        2018-09-30T10:58:14.85        -130.0696        -20.3605         1500         3915        45.1829             0        45.1829         0.0341        45.2170        448.48         97.87         447.02         96.41          1.45         0.88         447.91         97.29          0.57         2.35         449.37         98.76         -0.90          0.03           953           539969        0.45        us1000h4l1        10953779
20180930T105817.18_5BB0F966.MER.DET.WLT5.sac        2018-09-30T10:52:24.24        -178.0788        -18.3465        6.7          mww        564130        2018-09-30T10:58:17.47        -131.7599        -12.2287         1508         4069        44.9814             0        44.9814         0.0166        44.9980        447.15         93.92         445.48         92.25          1.66         0.95         446.44         93.21          0.71         3.07         448.55         95.32         -1.40          0.10            34           173997        1.00        us1000h4l1        10953779
20180930T105819.19_5BB0FA92.MER.DET.WLT5.sac        2018-09-30T10:52:24.24        -178.0788        -18.3465        6.7          mww        564130        2018-09-30T10:58:19.38        -130.6263        -15.3624         1514         4047        45.3894             0        45.3894         0.0256        45.4150        449.85         94.72         448.60         93.46          1.25         0.94         449.54         94.40          0.32         2.68         451.28         96.14         -1.43          0.05           151           205411        1.35        us1000h4l1        10953779
20181004T041649.08_5BB5DFEC.MER.DET.WLT5.sac        2018-10-04T04:16:21.52        -178.5215        -17.8372        5.5          Mww        590030        2018-10-04T04:16:49.82        -171.8228        -12.2512         1544         4794         8.5445             0         8.5445        -0.0185         8.5260        124.67         96.37         124.14         95.83          0.53         1.23         125.36         97.06         -0.69         0.88         125.02         96.72         -0.35          0.10            29          -585642        1.30        us1000h6th        10955349
20181007T174425.08_5BBA94AC.MER.DET.WLT5.sac        2018-10-07T17:42:21.59        -179.2646        -28.1213        5.6          Mww        400000        2018-10-07T17:44:25.36        -171.8225        -12.2889         1507         4832        17.2915             0        17.2915        -0.0705        17.2210        218.09         94.32         216.93         93.16          1.15         1.24         218.17         94.40         -0.08         1.56         218.49         94.72         -0.40          0.08            44          -203790        1.45        us1000h8g6        10956612
20181007T174629.24_5BBA93FE.MER.DET.WLT5.sac        2018-10-07T17:42:21.59        -179.2646        -28.1213        5.6          Mww        400000        2018-10-07T17:46:29.61        -145.4221        -24.4206         1513         4485        30.4744             0        30.4744         0.0386        30.5130        339.49         91.47         337.75         89.73          1.74         1.13         338.88         90.86          0.61         2.14         339.89         91.87         -0.40          0.10            27          -115901        0.65        us1000h8g6        10956612
20181016T003118.08_5BC57E98.MER.DET.WLT5.sac        2018-10-16T00:28:12.71         169.4899        -21.9362        6.3          Mww         10000        2018-10-16T00:31:18.48        -171.7768        -12.3263         1499         4842        20.2884             0        20.2884        -0.0154        20.2730        279.99         94.22         275.81         90.04          4.18         1.24         277.05         91.28          2.94         1.90         277.71         91.94          2.28          0.16            13           182871        1.25        us1000hcln        10959899
20181016T003505.13_5BC57E90.MER.DET.WLT5.sac        2018-10-16T00:28:12.71         169.4899        -21.9362        6.3          Mww         10000        2018-10-16T00:35:05.19        -143.8762        -11.7862         1517         4770        45.5873             0        45.5873         0.0137        45.6010        502.80         90.32         500.19         87.70          2.62         1.28         501.46         88.98          1.34         2.93         503.11         90.63         -0.31          0.28             8           -96460        0.70        us1000hcln        10959899
20181016T003629.19_5BC58052.MER.DET.WLT5.sac        2018-10-16T00:28:12.71         169.4899        -21.9362        6.3          Mww         10000        2018-10-16T00:36:29.98        -130.6303        -15.2824         1506         4082        56.8050             0        56.8050         0.0380        56.8430        588.53         91.27         584.40         87.14          4.13         0.97         585.37         88.10          3.16         1.19         585.59         88.32          2.94          0.19            10          -293487        0.20        us1000hcln        10959899
20181025T183211.08_5BD3ADDA.MER.DET.WLT5.sac        2018-10-25T18:32:41.00        -174.3112        -16.5530        5.4          Mww        200400        2018-10-25T18:32:11.11        -171.6626        -12.4017         1499         4858         4.8792             0         4.8792        -0.0202         4.8590         69.42         99.32          72.82        102.72         -3.40         1.15          73.97        103.87         -4.55         0.24          73.06        102.96         -3.64          0.02          7581          2952554        1.20        us1000hh6q        10963995
20181025T183242.09_5BD6FE4A.MER.DET.WLT5.sac        2018-10-25T18:32:41.00        -174.3112        -16.5530        5.4          Mww        200400        2018-10-25T18:32:42.24        -168.7486        -12.0448         1506         5383         7.0256             0         7.0256        -0.0156         7.0100         98.91         97.67         100.51         99.27         -1.60         1.36         101.87        100.63         -2.96         0.95         101.46        100.21         -2.55          0.03           991          -450441        1.15        us1000hh6q        10963995
20181025T183319.10_5BD70084.MER.DET.WLT5.sac        2018-10-25T18:32:41.00        -174.3112        -16.5530        5.4          Mww        200400        2018-10-25T18:33:19.56        -164.6275        -13.9605         1508         5206         9.6938             0         9.6938         0.0002         9.6940        133.96         95.37         135.20         96.61         -1.24         1.29         136.49         97.89         -2.53         1.78         136.99         98.39         -3.03          0.07            61           204210        1.70        us1000hh6q        10963995
20181026T183015.08_5BD3ADDA.MER.DET.WLT5.sac        2018-10-26T18:29:49.54        -178.0055        -18.0428        4.9           mb        563840        2018-10-26T18:30:15.65        -171.6526        -12.4093         1502         4868         8.3230             0         8.3230        -0.0200         8.3030        123.33         97.22         121.23         95.12          2.10         1.29         122.51         96.40          0.82         0.96         122.19         96.08          1.14          0.06            80           264358        0.35        us1000hhn5        10964439
20181027T215609.08_5BD7011A.MER.DET.WLT5.sac        2018-10-27T21:56:29.76        -174.8013        -15.5850        4.5           mb        261730        2018-10-27T21:56:09.43        -171.6460        -12.4245         1493         4879         4.3998             0         4.3998        -0.0128         4.3870         69.98         90.32          68.95         89.29          1.03         1.22          70.17         90.51         -0.19         0.59          69.54         89.87          0.45          0.10            34           131959        0.55        us2000i5i0        10966840
20181028T000716.08_5BD7011A.MER.DET.WLT5.sac        2018-10-28T00:06:38.18        -177.7550        -20.2912        4.6           mb        519430        2018-10-28T00:07:16.51        -171.6450        -12.4256         1497         4879         9.8065             0         9.8065        -0.0335         9.7730        137.30         98.97         135.45         97.11          1.85         1.28         136.72         98.39          0.58         0.75         136.20         97.86          1.10          0.04           308           605389        1.00        us1000hi41        10964799
20181029T070442.12_5BD6FFA6.MER.DET.WLT5.sac        2018-10-29T06:54:21.44         -66.4086        -57.4045        6.3          Mww         10000        2018-10-29T07:04:42.48        -154.3539        -14.9603         1488         4620        76.3406             0        76.3406         0.0994        76.4400        710.85         89.82         709.22         88.18          1.64         1.26         710.48         89.44          0.38         1.48         710.70         89.66          0.16          0.23             9           -65234        0.80        us1000hied        10965132
20181029T070517.10_5BD70084.MER.DET.WLT5.sac        2018-10-29T06:54:21.44         -66.4086        -57.4045        6.3          Mww         10000        2018-10-29T07:05:17.03        -164.5615        -13.9521         1520         5287        82.5887             0        82.5887         0.1193        82.7080        745.46         89.87         743.25         87.66          2.21         1.57         744.82         89.23          0.64         1.84         745.09         89.50          0.37          0.19            11            91874        1.40        us1000hied        10965132
20181029T070534.09_5BD6FE4A.MER.DET.WLT5.sac        2018-10-29T06:54:21.44         -66.4086        -57.4045        6.3          Mww         10000        2018-10-29T07:05:34.18        -168.7547        -12.0623         1509         5375        86.3639             0        86.3639         0.1171        86.4810        764.86         92.12         762.37         89.63          2.49         1.62         763.99         91.25          0.87         2.21         764.58         91.84          0.28          0.15            16           -91484        0.95        us1000hied        10965132
20181029T070538.08_5BD7011A.MER.DET.WLT5.sac        2018-10-29T06:54:21.44         -66.4086        -57.4045        6.3          Mww         10000        2018-10-29T07:05:38.98        -171.6309        -12.4409         1517         4888        87.5139             0        87.5139         0.1271        87.6410        770.56         93.02         767.97         90.43          2.59         1.38         769.35         91.81          1.21         1.87         769.83         92.29          0.73          0.19            11          -109971        0.60        us1000hied        10965132
20181030T021825.11_5BD80D90.MER.DET.WLT5.sac        2018-10-30T02:13:39.55         174.9766        -39.0541        6.1          Mww        227280        2018-10-30T02:18:25.52        -159.2251        -14.1591         1512         5051        33.6917             0        33.6917        -0.0497        33.6420        381.18         95.22         379.61         93.64          1.58         1.40         381.01         95.04          0.18         1.39         380.99         95.03          0.19          0.11            29           374139        0.80        us1000hiup        10965448
20181030T022001.13_5BD80CFE.MER.DET.WLT5.sac        2018-10-30T02:13:39.55         174.9766        -39.0541        6.1          Mww        227280        2018-10-30T02:20:01.67        -143.9410        -11.7807         1516         4745        45.4410             0        45.4410        -0.0270        45.4140        479.23         97.12         476.28         94.16          2.96         1.27         477.55         95.43          1.69         2.76         479.04         96.92          0.20          0.10            34           347665        0.60        us1000hiup        10965448
20181030T022049.17_5BD80F56.MER.DET.WLT5.sac        2018-10-30T02:13:39.55         174.9766        -39.0541        6.1          Mww        227280        2018-10-30T02:20:49.77        -136.4107        -10.3914         1520         4180        51.7834             0        51.7834        -0.0194        51.7640        526.87         96.71         524.48         94.33          2.38         1.00         525.48         95.33          1.38         1.60         526.08         95.93          0.79          0.18            13           214438        0.75        us1000hiup        10965448
20181030T022052.16_5BD80D2F.MER.DET.WLT5.sac        2018-10-30T02:13:39.55         174.9766        -39.0541        6.1          Mww        227280        2018-10-30T02:20:52.15        -137.0766         -8.9133         1518         4248        52.3028             0        52.3028        -0.0308        52.2720        529.52         96.92         528.30         95.70          1.22         1.04         529.34         96.73          0.18         1.61         529.90         97.30         -0.39          0.07            92           540988        1.50        us1000hiup        10965448
20181030T022101.19_5BD80EDE.MER.DET.WLT5.sac        2018-10-30T02:13:39.55         174.9766        -39.0541        6.1          Mww        227280        2018-10-30T02:21:01.39        -130.5772        -15.3317         1518         4069        52.9824             0        52.9824         0.0246        53.0070        535.61         93.77         533.27         91.43          2.34         0.95         534.22         92.38          1.39         1.60         534.87         93.02          0.74          0.10            31           361423        1.50        us1000hiup        10965448
20181030T022105.18_5BD810C6.MER.DET.WLT5.sac        2018-10-30T02:13:39.55         174.9766        -39.0541        6.1          Mww        227280        2018-10-30T02:21:05.34        -131.4976        -12.3581         1537         4120        54.1420             0        54.1420         0.0050        54.1470        543.55         97.77         541.67         95.88          1.88         0.96         542.63         96.85          0.92         1.33         543.00         97.21          0.55          0.06           162          -867280        1.50        us1000hiup        10965448
20181101T222816.18_5BDBCBDA.MER.DET.WLT5.sac        2018-11-01T22:19:51.54         -69.2923        -19.5882        6.2          Mww        102000        2018-11-01T22:28:16.68        -131.4524        -12.3461         1502         4045        59.9018             0        59.9018         0.0282        59.9300        597.16         92.02         595.10         89.96          2.06         0.96         596.06         90.92          1.10         1.34         596.45         91.30          0.71          0.18            13          -204825        0.85        us2000i5mj        10966680
20181101T222856.17_5BDBCEE6.MER.DET.WLT5.sac        2018-11-01T22:19:51.54         -69.2923        -19.5882        6.2          Mww        102000        2018-11-01T22:28:56.75        -136.4987        -10.4045         1530         4299        65.1947             0        65.1947         0.0253        65.2200        632.98         87.77         630.30         85.09          2.68         1.07         631.36         86.16          1.61         1.49         631.78         86.58          1.19          0.21             9           109001        0.45        us2000i5mj        10966680
20181102T111057.11_5BDC811C.MER.DET.WLT5.sac        2018-11-02T11:01:15.81         146.7181         47.8166        5.9          Mww        431950        2018-11-02T11:10:57.96        -159.2347        -14.1962         1520         5064        78.4345             0        78.4345        -0.1905        78.2440        674.46         92.32         674.70         92.55         -0.23         1.46         676.16         94.01         -1.69        -0.19         674.51         92.36         -0.05          0.11            25          -649525        0.75        us2000i5tk        10966888
20181102T111110.12_5BDC7E10.MER.DET.WLT5.sac        2018-11-02T11:01:15.81         146.7181         47.8166        5.9          Mww        431950        2018-11-02T11:11:10.67        -154.2574        -14.8931         1508         4418        81.7469             0        81.7469        -0.1819        81.5650        692.15         97.27         692.14         97.25          0.01         1.15         693.30         98.41         -1.14         2.59         694.74         99.85         -2.58          0.10            33          -582307        0.80        us2000i5tk        10966888
20181102T111129.13_5BDC8009.MER.DET.WLT5.sac        2018-11-02T11:01:15.81         146.7181         47.8166        5.9          Mww        431950        2018-11-02T11:11:29.85        -143.9708        -11.8129         1524         4787        85.3816             0        85.3816        -0.1356        85.2460        711.30         97.27         710.33         96.29          0.97         1.33         711.65         97.62         -0.35         0.60         710.93         96.89          0.37          0.15            16          -375874        0.75        us2000i5tk        10966888
20181103T113658.09_5BDDD526.MER.DET.WLT5.sac        2018-11-03T11:36:50.57        -175.0514        -15.5215        4.4           mb        317410        2018-11-03T11:36:58.44        -168.7377        -12.0435         1505         5389         7.0485             0         7.0485        -0.0085         7.0400        105.13         97.27         102.22         94.35          2.92         1.43         103.65         95.78          1.48         0.78         103.00         95.13          2.14          0.11            27           268263        0.50        us1000hpt2        10969925
20181104T193654.12_5BDF9640.MER.DET.WLT5.sac        2018-11-04T19:26:03.44         145.6505         44.5474        5.9          Mww          9000        2018-11-04T19:36:54.31        -154.1946        -14.8549         1507         4190        80.6208             0        80.6208        -0.1748        80.4460        735.28         84.37         733.01         82.10          2.27         1.04         734.05         83.14          1.23        -0.16         732.85         81.94          2.43          0.20            10           -65798        1.20        us2000i6sc        10967700
20181108T011925.08_5BE6E66A.MER.DET.WLT5.sac        2018-11-08T01:18:39.11        -178.4323        -20.9510        5.0           mb        556490        2018-11-08T01:19:25.81        -171.5704        -12.5588         1518         4923        10.6536             0        10.6536        -0.0346        10.6190        145.71         99.02         144.61         97.91          1.10         1.29         145.90         99.20         -0.19         0.51         145.12         98.42          0.59          0.04           426          2901532        1.15        us1000hp3t        10968928
20181110T083340.08_5BE6E66A.MER.DET.WLT5.sac        2018-11-10T08:33:21.14        -174.0081        -20.4538        6.1          Mww         35000        2018-11-10T08:33:40.09        -171.5561        -12.5908         1517         4899         8.2062             0         8.2062        -0.0422         8.1640        113.42         94.47         116.53         97.57         -3.11         1.09         117.61         98.66         -4.19        -0.54         115.99         97.03         -2.57          0.08            49          -269919        1.50        us1000hq85        10969935
20181110T083407.09_5BE8F960.MER.DET.WLT5.sac        2018-11-10T08:33:21.14        -174.0081        -20.4538        6.1          Mww         35000        2018-11-10T08:34:07.31        -168.6801        -11.9808         1529         5424         9.8946             0         9.8946        -0.0396         9.8550        135.94         89.77         139.67         93.50         -3.73         1.31         140.98         94.81         -5.04        -0.16         139.51         93.34         -3.57          0.13            20          -136936        0.50        us1000hq85        10969935
20181110T083420.10_5BED4234.MER.DET.WLT5.sac        2018-11-10T08:33:21.14        -174.0081        -20.4538        6.1          Mww         35000        2018-11-10T08:34:20.91        -164.4306        -13.8624         1530         5232        11.2719             0        11.2719        -0.0169        11.2550        154.73         94.97         158.53         98.76         -3.79         1.22         159.75         99.98         -5.02        -0.23         158.29         98.53         -3.56          0.09            37           420690        1.05        us1000hq85        10969935
20181110T083947.18_5BE6E63C.MER.DET.WLT5.sac        2018-11-10T08:33:21.14        -174.0081        -20.4538        6.1          Mww         35000        2018-11-10T08:39:47.91        -131.3526        -12.3195         1513         4168        41.6026             0        41.6026         0.0134        41.6160        466.64         79.87         464.50         77.73          2.14         0.99         465.49         78.71          1.16         2.19         466.69         79.92         -0.04          0.52             4            41579        0.35        us1000hq85        10969935
20181112T175353.08_5BF20294.MER.DET.WLT5.sac        2018-11-12T17:53:44.89        -175.3991        -18.6516        5.0           mb        198670        2018-11-12T17:53:53.24        -171.5496        -12.6194         1507         4883         7.0791             0         7.0791        -0.0281         7.0510        101.17         92.82         101.20         92.85         -0.03         1.14         102.34         93.99         -1.17        -0.07         101.13         92.78          0.04          0.10            29          -365258        1.05        us1000hqvr        10970458
20181118T202642.09_5BF21C38.MER.DET.WLT5.sac        2018-11-18T20:25:46.59        -178.9273        -17.8735        6.8          Mww        540000        2018-11-18T20:26:42.32        -168.5849        -11.8965         1541         5454        11.6406             0        11.6406        -0.0136        11.6270        155.10         99.37         154.69         98.96          0.41         1.52         156.21        100.47         -1.11         2.08         156.77        101.03         -1.67          0.01         18105          4252234        1.15        us1000htm5        10972756
20181118T202713.10_5BF21B12.MER.DET.WLT5.sac        2018-11-18T20:25:46.59        -178.9273        -17.8735        6.8          Mww        540000        2018-11-18T20:27:13.83        -164.3260        -13.8134         1512         5354        14.6154             0        14.6154         0.0006        14.6160        186.31         99.06         185.53         98.28          0.78         1.49         187.02         99.78         -0.71         1.75         187.28        100.04         -0.97          0.02          6786          4791142        1.30        us1000htm5        10972756
20181118T202757.11_5BF21C46.MER.DET.WLT5.sac        2018-11-18T20:25:46.59        -178.9273        -17.8735        6.8          Mww        540000        2018-11-18T20:27:57.43        -159.4348        -14.3555         1507         5005        19.0437             0        19.0437         0.0063        19.0500        228.85         98.01         227.76         96.93          1.09         1.37         229.13         98.30         -0.28         1.46         229.22         98.39         -0.37          0.02          2749          1114996        0.85        us1000htm5        10972756
20181118T202841.12_5BF21BC6.MER.DET.WLT5.sac        2018-11-18T20:25:46.59        -178.9273        -17.8735        6.8          Mww        540000        2018-11-18T20:28:41.38        -154.1367        -14.7147         1500         5013        23.9851             0        23.9851         0.0099        23.9950        273.35         98.57         272.18         97.39          1.17         1.38         273.56         98.77         -0.21         1.52         273.70         98.91         -0.35          0.04           462          1251179        0.70        us1000htm5        10972756
20181118T202932.25_5BF21864.MER.DET.WLT5.sac        2018-11-18T20:25:46.59        -178.9273        -17.8735        6.8          Mww        540000        2018-11-18T20:29:32.02        -148.3916        -21.6792         1528         4601        28.9387             0        28.9387         0.0193        28.9580        316.70         91.27         315.70         90.27          1.00         1.17         316.87         91.44         -0.18         1.21         316.91         91.48         -0.21          0.12            20           198603        0.60        us1000htm5        10972756
20181118T203000.24_5BF219E6.MER.DET.WLT5.sac        2018-11-18T20:25:46.59        -178.9273        -17.8735        6.8          Mww        540000        2018-11-18T20:30:00.00        -144.7601        -24.5281         1506         4314        32.4544             0        32.4544         0.0216        32.4760        348.28         94.87         345.88         92.46          2.40         1.06         346.93         93.52          1.35         1.97         347.85         94.43          0.43          0.10            32           479671        0.45        us1000htm5        10972756
20181118T203013.13_5BF21B84.MER.DET.WLT5.sac        2018-11-18T20:25:46.59        -178.9273        -17.8735        6.8          Mww        540000        2018-11-18T20:30:13.08        -143.9841        -11.7656         1531         4638        34.2745             0        34.2745         0.0085        34.2830        362.55         96.07         361.21         94.72          1.35         1.20         362.41         95.92          0.15         2.04         363.25         96.76         -0.70          0.08            54          -320325        0.35        us1000htm5        10972756
20181118T203032.23_5BF218C1.MER.DET.WLT5.sac        2018-11-18T20:25:46.59        -178.9273        -17.8735        6.8          Mww        540000        2018-11-18T20:30:32.43        -140.9662        -24.0142         1505         5008        35.8717             0        35.8717         0.0253        35.8970        376.91         91.07         374.50         88.66          2.41         1.39         375.90         90.05          1.02         2.27         376.78         90.93          0.13          0.14            19           287220        0.55        us1000htm5        10972756
20181118T203108.22_5BF21F2C.MER.DET.WLT5.sac        2018-11-18T20:25:46.59        -178.9273        -17.8735        6.8          Mww        540000        2018-11-18T20:31:08.17        -137.2681        -24.3504         1510         4155        39.2543             0        39.2543         0.0297        39.2840        404.50         82.92         402.11         80.53          2.39         0.98         403.10         81.52          1.40         1.74         403.85         82.27          0.65          0.18            11           199742        0.50        us1000htm5        10972756
20181118T203115.21_5BF21C91.MER.DET.WLT5.sac        2018-11-18T20:25:46.59        -178.9273        -17.8735        6.8          Mww        540000        2018-11-18T20:31:15.76        -134.2140        -23.5040         1513         4069        42.0444             0        42.0444         0.0326        42.0770        426.79         97.62         424.32         95.15          2.47         0.94         425.26         96.09          1.52         1.86         426.18         97.01          0.61          0.07            78           478787        0.50        us1000htm5        10972756
20181120T004703.10_5BFCFE75.MER.DET.WLT5.sac        2018-11-20T00:46:31.87        -173.4211        -15.2434        5.0           mb         35000        2018-11-20T00:47:03.14        -164.3082        -13.8080         1491         5346         8.9368             0         8.9368         0.0022         8.9390        122.94         91.67         126.55         95.27         -3.61         1.30         127.84         96.57         -4.90        -0.72         125.83         94.56         -2.89          0.05           153          -166621        1.75        us1000hu88        10973235
20181123T134504.08_5BFCFE1A.MER.DET.WLT5.sac        2018-11-23T13:45:34.97        -174.6135        -15.0786        4.3           mb        206500        2018-11-23T13:45:04.02        -171.4898        -12.7570         1510         4902         3.8185             0         3.8185        -0.0075         3.8110         62.21         93.17          59.74         90.69          2.47         1.19          60.93         91.89          1.28         0.67          60.41         91.37          1.80          0.13            19           316664        0.25        us1000hxxb        10977019
20181127T024558.08_5BFCFE1A.MER.DET.WLT5.sac        2018-11-27T02:45:32.55        -178.5701        -17.8868        5.6          Mww        568400        2018-11-27T02:45:58.61        -171.4676        -12.7908         1513         4912         8.5348             0         8.5348        -0.0148         8.5200        124.93         98.82         123.45         97.33          1.48         1.30         124.74         98.63          0.19         0.89         124.34         98.23          0.59          0.03          1430         -2035604        1.75        us1000hwwp        10974966
20181127T024632.09_5BFCFBA4.MER.DET.WLT5.sac        2018-11-27T02:45:32.55        -178.5701        -17.8868        5.6          Mww        568400        2018-11-27T02:46:32.12        -168.5096        -11.8266         1484         5469        11.4526             0        11.4526        -0.0146        11.4380        154.79         95.17         152.90         93.28          1.88         1.57         154.47         94.85          0.31         1.87         154.77         95.15          0.01          0.08            46           169860        0.50        us1000hwwp        10974966
20181127T024707.10_5BFCFE75.MER.DET.WLT5.sac        2018-11-27T02:45:32.55        -178.5701        -17.8868        5.6          Mww        568400        2018-11-27T02:47:07.55        -164.2534        -13.7916         1525         5384        14.3630             0        14.3630         0.0000        14.3630        185.52         90.47         182.63         87.58          2.89         1.50         184.13         89.08          1.39         1.52         184.15         89.10          1.37          0.18            12          -287425        1.50        us1000hwwp        10974966
20181129T152412.08_5C0052CC.MER.DET.WLT5.sac        2018-11-29T15:22:21.41        -177.8668        -26.9092        4.8           mb        246800        2018-11-29T15:24:12.29        -171.4701        -12.8289         1501         4901        15.3032             0        15.3032        -0.0642        15.2390        203.05         92.17         203.26         92.38         -0.21         1.26         204.52         93.64         -1.47        -1.77         201.49         90.61          1.55          0.18            11          -181028        1.30        us1000hxvs        10976396
20181130T173905.16_5C01C626.MER.DET.WLT5.sac        2018-11-30T17:29:29.33        -149.9552         61.3464        7.0          mww         46700        2018-11-30T17:39:05.25        -136.4724         -8.6729         1523         4389        70.8138             0        70.8138        -0.2138        70.6000        671.73         95.82         671.62         95.70          0.11         1.12         672.74         96.82         -1.01        -1.53         670.09         94.17          1.65          0.07            67          -391759        1.50        ak20419010        10976411
20181130T173913.17_5C01C396.MER.DET.WLT5.sac        2018-11-30T17:29:29.33        -149.9552         61.3464        7.0          mww         46700        2018-11-30T17:39:13.72        -136.9481        -10.6662         1497         2471        72.7395             0        72.7395        -0.2275        72.5120        681.85         97.46         683.18         98.79         -1.33         0.20         683.38         99.00         -1.53        -1.93         681.25         96.86          0.60          0.06            91           670551        1.10        ak20419010        10976411
20181130T173919.13_5C01C784.MER.DET.WLT5.sac        2018-11-30T17:29:29.33        -149.9552         61.3464        7.0          mww         46700        2018-11-30T17:39:19.05        -144.1427        -11.6937         1529         4821        73.1847             0        73.1847        -0.2377        72.9470        685.33         95.62         685.82         96.10         -0.49         1.33         687.15         97.43         -1.82        -1.75         684.07         94.36          1.26          0.10            35           361654        1.10        ak20419010        10976411
20181130T173924.09_5C01C6F0.MER.DET.WLT5.sac        2018-11-30T17:29:29.33        -149.9552         61.3464        7.0          mww         46700        2018-11-30T17:39:24.57        -168.5068        -11.8057         1536         5469        74.6068             0        74.6068        -0.2298        74.3770        692.81         97.57         694.13         98.89         -1.32         1.64         695.77        100.53         -2.96        -0.88         693.25         98.01         -0.45          0.04           225           159167        1.45        ak20419010        10976411
20181130T173929.18_5C01C651.MER.DET.WLT5.sac        2018-11-30T17:29:29.33        -149.9552         61.3464        7.0          mww         46700        2018-11-30T17:39:29.11        -131.2227        -12.3460         1528         4030        75.1683             0        75.1683        -0.2323        74.9360        696.74         96.97         697.38         97.60         -0.64         0.94         698.32         98.55         -1.58        -2.22         695.16         95.38          1.59          0.07            61         -1304685        1.40        ak20419010        10976411
20181130T173932.10_5C01C5AC.MER.DET.WLT5.sac        2018-11-30T17:29:29.33        -149.9552         61.3464        7.0          mww         46700        2018-11-30T17:39:32.69        -164.2155        -13.7976         1521         5489        75.9929             0        75.9929        -0.2449        75.7480        701.97         98.61         702.10         98.74         -0.12         1.66         703.76        100.40         -1.79        -0.93         701.16         97.80          0.81          0.05           258          -579359        1.65        ak20419010        10976411
20181130T173933.08_5C07A133.MER.DET.WLT5.sac        2018-11-30T17:29:29.33        -149.9552         61.3464        7.0          mww         46700        2018-11-30T17:39:33.57        -171.4724        -12.8349         1480         4900        76.1128             0        76.1128        -0.2328        75.8800        701.50         97.27         702.78         98.54         -1.28         1.40         704.18         99.94         -2.68        -1.07         701.71         97.47         -0.20          0.03           819           175494        1.75        ak20419010        10976411
20181130T173933.11_5C01C3D2.MER.DET.WLT5.sac        2018-11-30T17:29:29.33        -149.9552         61.3464        7.0          mww         46700        2018-11-30T17:39:33.88        -159.5649        -14.4722         1532         5198        76.2033             0        76.2033        -0.2523        75.9510        701.49         97.02         703.29         98.82         -1.80         1.51         704.80        100.33         -3.32        -0.89         702.40         97.93         -0.91          0.03           739           306681        1.30        ak20419010        10976411
20181130T173938.12_5C01C1F1.MER.DET.WLT5.sac        2018-11-30T17:29:29.33        -149.9552         61.3464        7.0          mww         46700        2018-11-30T17:39:38.61        -154.3616        -14.6703         1505         5020        76.0976             0        76.0976        -0.2556        75.8420        703.25         93.97         702.69         93.41          0.55         1.44         704.14         94.86         -0.89        -0.95         701.74         92.46          1.51          0.16            13           190829        0.85        ak20419010        10976411
20181130T173950.19_5C01C44A.MER.DET.WLT5.sac        2018-11-30T17:29:29.33        -149.9552         61.3464        7.0          mww         46700        2018-11-30T17:39:50.25        -130.4702        -15.4257         1528         4003        78.3255             0        78.3255        -0.2505        78.0750        714.54         93.62         715.18         94.26         -0.64         0.93         716.11         95.19         -1.57        -2.49         712.69         91.77          1.85          0.14            19           767482        1.05        ak20419010        10976411
20181130T174013.25_5C01C4E6.MER.DET.WLT5.sac        2018-11-30T17:29:29.33        -149.9552         61.3464        7.0          mww         46700        2018-11-30T17:40:13.52        -148.2928        -21.8494         1527         4658        83.2066             0        83.2066        -0.2946        82.9120        741.20         97.02         741.25         97.06         -0.04         1.26         742.50         98.32         -1.30        -0.51         740.73         96.55          0.47          0.11            27          -207276        1.45        ak20419010        10976411
20181130T174021.20_5C01C494.MER.DET.WLT5.sac        2018-11-30T17:29:29.33        -149.9552         61.3464        7.0          mww         46700        2018-11-30T17:40:21.42        -130.3146        -21.4127         1516         3867        84.2569             0        84.2569        -0.2829        83.9740        745.61         93.52         746.62         94.53         -1.02         0.88         747.50         95.41         -1.89        -2.61         744.01         91.92          1.60          0.12            22          -701984        1.55        ak20419010        10976411
20181130T174024.21_5C01C1F2.MER.DET.WLT5.sac        2018-11-30T17:29:29.33        -149.9552         61.3464        7.0          mww         46700        2018-11-30T17:40:24.49        -134.1498        -23.5098         1517         4199        85.8119             0        85.8119        -0.2959        85.5160        753.93         98.77         754.42         99.25         -0.49         1.04         755.46        100.30         -1.53        -2.59         751.82         96.66          2.10          0.15            16          1274464        0.95        ak20419010        10976411
